timestamp,src_ip,dst_ip,protocol,packet_length,tcp_flags,label
2025-07-27 20:15:29.557677,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.657007,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.284943,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.862374,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.702989,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.007265,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.217613,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.616052,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.085622,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.688996,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.444598,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.788197,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.087466,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.207892,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:25.763322,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.677885,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:03:44.661106,127.0.0.1,127.0.0.1,UDP,33,,1
2025-07-27 20:15:28.313435,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.766808,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.097051,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.207481,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.766177,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.259003,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.757023,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.586617,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.687457,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.487180,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.184272,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.021834,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.801362,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.045988,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.281661,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.160732,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.839657,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.054154,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.604886,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.993953,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.341390,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.372558,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.581742,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.726617,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.042000,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.955533,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.497900,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.249821,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.506107,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.497142,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.378676,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.050559,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.185432,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.855979,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.453128,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.550107,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.277146,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.304505,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.049201,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.126039,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.248266,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.267822,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.237007,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.460834,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.151666,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.767317,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:25.904804,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.740961,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.864234,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.115563,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.545988,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.371240,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.827051,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.190202,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.025917,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.581107,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.333969,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.172313,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.023376,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.402678,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.840320,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.677736,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:04:59.719795,172.20.147.152,172.20.147.152,,88,,1
2025-07-27 20:15:28.135304,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.784697,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.010976,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.933979,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.777082,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.694372,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.031599,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.796823,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.537795,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.227362,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.662709,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.538142,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.942252,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.420069,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.499276,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.845241,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.719971,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.189737,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.560003,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.552204,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.069196,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.638651,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.887173,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.050353,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.804629,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.674580,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.524983,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.936569,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:25.724395,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.981224,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.410856,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.733394,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.232810,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.592209,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.115703,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.082184,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.877886,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.069217,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.724711,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.609138,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.017093,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.984921,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.623144,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.197567,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.168586,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.913199,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.926173,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.399623,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.519266,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.121392,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.660121,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.586599,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.136046,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.204155,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.608026,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.759587,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.471250,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.838867,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.272700,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.278754,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.093103,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.831913,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.957638,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.038599,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.104515,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.667640,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.155933,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.839176,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.465110,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.806576,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.399164,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.166250,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.561185,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.433879,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.971092,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.324967,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.382852,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.523111,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.382390,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.144010,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.359518,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.064468,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.523089,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.538322,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.405608,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.194071,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.801438,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.446411,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.393335,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.894644,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.972987,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.240445,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.794578,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.032973,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.503014,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.980301,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.861193,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.920199,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.049946,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.351945,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:25.768678,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.332259,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.690046,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.345107,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.805562,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.394089,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.390974,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.222301,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.288226,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.533170,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.181930,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.613192,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.095607,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.318193,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.224460,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.326815,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.516326,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.000360,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.464545,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.597367,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.398257,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.916628,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.818732,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.894028,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.557658,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.913950,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.737021,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.616566,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.925645,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.898757,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.708572,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.470857,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.066190,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.099503,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.835077,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.791120,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.122870,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.692549,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.769979,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.591507,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.270526,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.203538,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.537761,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.507371,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.704087,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.442700,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.677758,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.756983,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.455221,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.668939,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.078045,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.621357,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.387597,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:04:25.320193,172.20.147.152,172.20.147.152,,88,,1
2025-07-27 20:15:29.552811,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.608100,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.241205,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.401292,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.686331,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.399601,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.492981,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.348016,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.974107,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.093726,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.223960,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:03:27.410723,127.0.0.1,127.0.0.1,UDP,33,,1
2025-07-27 20:15:27.538544,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.614435,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.811497,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.848675,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.332611,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.698224,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.846356,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.493101,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.680178,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.566122,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.296493,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.219324,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.907686,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.493013,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.728320,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.428016,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.586543,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.340758,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.716983,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.238686,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.930316,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.959966,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.528366,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.151635,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.029829,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.942313,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.162180,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.899429,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.557086,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.747728,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.362066,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.320294,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.544321,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.399754,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.193570,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.947941,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.512955,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.058607,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.025323,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.093137,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.553965,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.774225,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.974587,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.163672,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.042498,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.948224,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.966829,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.441211,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.552848,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.840641,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.392926,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.179893,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:25.684636,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.719358,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.548519,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.356083,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.778820,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.867079,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.205775,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.389125,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.032970,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.396213,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.976580,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.225690,127.0.0.1,127.0.0.1,UDP,33,,-1
